,title,handle,created,product_type,price,sku,available,image
126,MACI - PAPAYA SPARKLE,maci-papaya-sparkle,2021-11-30T19:58:51+08:00,Swimwear,89.00,MACPAPTOPXL,True,"{'id': 28366755528800, 'created_at': '2021-12-02T18:06:15+08:00', 'position': 11, 'updated_at': '2021-12-02T18:06:18+08:00', 'product_id': 6584774066272, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MACI_PAPAYASPARKLE_HOVER.jpg?v=1638439578', 'width': 1400, 'height': 1786}"
127,MACI - PAPAYA SPARKLE - BOTTOM,maci-papaya-sparkle-bottom,2021-11-30T19:58:49+08:00,Bottoms,0.00,MACPAPBBOTXL,True,"{'id': 28362412621920, 'created_at': '2021-11-30T19:58:49+08:00', 'position': 2, 'updated_at': '2021-11-30T19:58:49+08:00', 'product_id': 6584774033504, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MACI_PAPAYASPARKLE_FRONT.jpg?v=1638273529', 'width': 1400, 'height': 1786}"
128,RHIAN - BRAVA,rhian-brava,2021-11-30T19:59:12+08:00,Swimwear,99.00,RHIBRATOPXL,True,"{'id': 28366736293984, 'created_at': '2021-12-02T17:55:46+08:00', 'position': 9, 'updated_at': '2021-12-02T17:55:48+08:00', 'product_id': 6584774525024, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.RHIAN_BRAVA_HOVER.jpg?v=1638438948', 'width': 1400, 'height': 1786}"
129,RHIAN - BRAVA - BOTTOM,rhian-brava-bottom,2021-11-30T19:59:11+08:00,Bottoms,0.00,RHIBRABOTXL,True,"{'id': 28362417012832, 'created_at': '2021-11-30T19:59:11+08:00', 'position': 2, 'updated_at': '2021-11-30T19:59:11+08:00', 'product_id': 6584774459488, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.RHIAN_BRAVA_FRONT.jpg?v=1638273551', 'width': 1400, 'height': 1786}"
130,VINCA - BRAVA,vinca-brava,2021-11-30T19:59:03+08:00,Swimwear,89.00,VANBRATOPXL,False,"{'id': 28379429568608, 'created_at': '2021-12-08T19:54:02+08:00', 'position': 9, 'updated_at': '2021-12-08T19:54:03+08:00', 'product_id': 6584774328416, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/Triangl_image7-356-edit.jpg?v=1638964443', 'width': 1400, 'height': 1786}"
131,VINCA - BRAVA - BOTTOM,vinca-brava-bottom,2021-11-30T19:59:02+08:00,Bottoms,0.00,VANBRABOTXL,True,"{'id': 28362415308896, 'created_at': '2021-11-30T19:59:02+08:00', 'position': 2, 'updated_at': '2021-11-30T19:59:02+08:00', 'product_id': 6584774295648, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.VINCA_BRAVA_FRONT.jpg?v=1638273542', 'width': 1400, 'height': 1786}"
132,MICA - BRAVA,mica-brava,2021-11-30T19:58:55+08:00,Swimwear,89.00,MICBRATOPXL,True,"{'id': 28389628084320, 'created_at': '2021-12-13T15:19:57+08:00', 'position': 11, 'updated_at': '2021-12-13T15:19:58+08:00', 'product_id': 6584774164576, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/10.Triangl_image4-1336-1400x1786-web.jpg?v=1639379998', 'width': 1400, 'height': 1786}"
133,MICA - BRAVA - BOTTOM,mica-brava-bottom,2021-11-30T19:58:54+08:00,Bottoms,0.00,MICBRABBOTXL,True,"{'id': 28362413277280, 'created_at': '2021-11-30T19:58:54+08:00', 'position': 2, 'updated_at': '2021-11-30T19:58:54+08:00', 'product_id': 6584774131808, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MICA_BRAVA_FRONT.jpg?v=1638273534', 'width': 1400, 'height': 1786}"
134,CELESTE - BELINI,celeste-belini,2021-11-18T18:05:23+08:00,Bottoms,69.00,CELBELABOTXL,True,"{'id': 28344548819040, 'created_at': '2021-11-18T18:05:24+08:00', 'position': 8, 'updated_at': '2021-11-18T18:05:24+08:00', 'product_id': 6583198220384, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/8.CELESTE_BELINI_HOVER.jpg?v=1637229924', 'width': 1400, 'height': 1786}"
135,MELROSE - BELINI,melrose-belini,2021-11-18T18:05:12+08:00,Swimwear,89.00,MELBELTOPXL,True,"{'id': 28344548524128, 'created_at': '2021-11-18T18:05:12+08:00', 'position': 11, 'updated_at': '2021-11-18T18:05:12+08:00', 'product_id': 6583198187616, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MELROSE_BELINI_HOVER.jpg?v=1637229912', 'width': 1400, 'height': 1786}"
136,MELROSE - BELINI - BOTTOM,melrose-belini-bottom,2021-11-18T18:04:59+08:00,Bottoms,0.00,MELBELBBOTXL,True,"{'id': 28344547836000, 'created_at': '2021-11-18T18:04:59+08:00', 'position': 2, 'updated_at': '2021-11-18T18:04:59+08:00', 'product_id': 6583198122080, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MELROSE_BELINI_FRONT.jpg?v=1637229899', 'width': 1400, 'height': 1786}"
137,GRETA - BELINI,greta-belini,2021-11-18T18:04:55+08:00,Swimwear,89.00,GREBELTOPXL,False,"{'id': 28344547737696, 'created_at': '2021-11-18T18:04:56+08:00', 'position': 9, 'updated_at': '2021-11-18T18:04:56+08:00', 'product_id': 6583198089312, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.GRETA_BELINI_HOVER.jpg?v=1637229896', 'width': 1400, 'height': 1786}"
138,GRETA - BELINI - BOTTOM,greta-belini-bottom,2021-11-18T18:04:46+08:00,Bottoms,0.00,GREBELBOTXL,False,"{'id': 28344547311712, 'created_at': '2021-11-18T18:04:46+08:00', 'position': 2, 'updated_at': '2021-11-18T18:04:46+08:00', 'product_id': 6583198056544, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.GRETA_BELINI_FRONT.jpg?v=1637229886', 'width': 1400, 'height': 1786}"
139,MACI - BELINI,maci-belini,2021-11-18T18:04:43+08:00,Swimwear,89.00,MACBELTOPXL,True,"{'id': 28344547213408, 'created_at': '2021-11-18T18:04:43+08:00', 'position': 11, 'updated_at': '2021-11-18T18:04:43+08:00', 'product_id': 6583198023776, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MACI_BELINI_HOVER.jpg?v=1637229883', 'width': 1400, 'height': 1786}"
140,MACI - BELINI - BOTTOM,maci-belini-bottom,2021-11-18T18:04:31+08:00,Bottoms,0.00,MACBELBBOTXL,True,"{'id': 28344546689120, 'created_at': '2021-11-18T18:04:31+08:00', 'position': 2, 'updated_at': '2021-11-18T18:04:31+08:00', 'product_id': 6583197991008, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MACI_BELINI_FRONT.jpg?v=1637229871', 'width': 1400, 'height': 1786}"
141,NATA - PIRLO,nata-pirlo,2021-11-18T17:56:27+08:00,Swimwear,89.00,NATPIRTOPXL,False,"{'id': 28344539578464, 'created_at': '2021-11-18T17:56:27+08:00', 'position': 11, 'updated_at': '2021-11-18T17:56:27+08:00', 'product_id': 6583196221536, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/10.NATA_PIRLO_HOVER.jpg?v=1637229387', 'width': 1400, 'height': 1786}"
142,NATA - PIRLO - BOTTOM,nata-pirlo-bottom,2021-11-18T17:56:16+08:00,Bottoms,0.00,NATPIRBBOTXL,True,"{'id': 28344539218016, 'created_at': '2021-11-18T17:56:16+08:00', 'position': 2, 'updated_at': '2021-11-18T17:56:16+08:00', 'product_id': 6583196024928, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.NATA_PIRLO_FRONTcopy.jpg?v=1637229376', 'width': 1400, 'height': 1786}"
143,VINCA - PIRLO,vinca-pirlo,2021-11-18T17:56:00+08:00,Swimwear,89.00,VINPIRTOPXL,True,"{'id': 28344538660960, 'created_at': '2021-11-18T17:56:01+08:00', 'position': 9, 'updated_at': '2021-11-18T17:56:01+08:00', 'product_id': 6583195926624, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.VINCA_PIRLO_HOVER.jpg?v=1637229361', 'width': 1400, 'height': 1786}"
144,VINCA - PIRLO - BOTTOM,vinca-pirlo-bottom,2021-11-18T17:55:51+08:00,Bottoms,0.00,VINPIRBOTXL,True,"{'id': 28344538136672, 'created_at': '2021-11-18T17:55:51+08:00', 'position': 2, 'updated_at': '2021-11-18T17:55:51+08:00', 'product_id': 6583195861088, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.VINCA_PIRLO_FRONT.jpg?v=1637229351', 'width': 1400, 'height': 1786}"
145,MICA - PIRLO,mica-pirlo,2021-11-18T17:55:36+08:00,Swimwear,89.00,MICPIRTOPXL,True,"{'id': 28344537579616, 'created_at': '2021-11-18T17:55:36+08:00', 'position': 11, 'updated_at': '2021-11-18T17:55:36+08:00', 'product_id': 6583195762784, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MICA_PIRLO_HOVER.jpg?v=1637229336', 'width': 1400, 'height': 1786}"
146,MICA - PIRLO - BOTTOM,mica-pirlo-bottom,2021-11-18T17:55:24+08:00,Bottoms,0.00,MICPIRBBOTXL,True,"{'id': 28344537088096, 'created_at': '2021-11-18T17:55:24+08:00', 'position': 2, 'updated_at': '2021-11-18T17:55:24+08:00', 'product_id': 6583195730016, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MICA_PIRLO_FRONT.jpg?v=1637229324', 'width': 1400, 'height': 1786}"
147,LUNA - BABY BLUE SPARKLE,luna-baby-blue-sparkle,2021-11-18T17:56:36+08:00,CLOTHING,59.00,LUNBASSKIRTML,False,"{'id': 28344539840608, 'created_at': '2021-11-18T17:56:36+08:00', 'position': 8, 'updated_at': '2021-11-18T17:56:36+08:00', 'product_id': 6583196483680, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/8.LUNA_BABYBLUESPARKLE_HOVER.jpg?v=1637229396', 'width': 1400, 'height': 1786}"
148,ASTER - BABY BLUE SPARKLE,aster-baby-blue-sparkle,2021-11-18T17:56:13+08:00,Swimwear,89.00,ASTBASTOPXL,True,"{'id': 28344539152480, 'created_at': '2021-11-18T17:56:13+08:00', 'position': 9, 'updated_at': '2021-11-18T17:56:13+08:00', 'product_id': 6583195992160, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.ASTER_BABYBLUESPARKLE_HOVER.jpg?v=1637229373', 'width': 1400, 'height': 1786}"
149,ASTER - BABY BLUE SPARKLE - BOTTOM,aster-baby-blue-sparkle-bottom,2021-11-18T17:56:04+08:00,Bottoms,0.00,ASTBASBOTXL,False,"{'id': 28344538726496, 'created_at': '2021-11-18T17:56:04+08:00', 'position': 2, 'updated_at': '2021-11-18T17:56:04+08:00', 'product_id': 6583195959392, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.ASTER_BABYBLUESPARKLE_FRONT.jpg?v=1637229364', 'width': 1400, 'height': 1786}"
150,VANCE - BABY BLUE SPARKLE,vance-baby-blue-sparkle,2021-11-18T17:55:48+08:00,Swimwear,89.00,VANBASTOPXL,True,"{'id': 28344538071136, 'created_at': '2021-11-18T17:55:48+08:00', 'position': 9, 'updated_at': '2021-11-18T17:55:48+08:00', 'product_id': 6583195828320, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.VANCE_BABYBLUESPARKLE_HOVER.jpg?v=1637229348', 'width': 1400, 'height': 1786}"
151,VANCE - BABY BLUE SPARKLE - BOTTOM,vance-baby-blue-sparkle-bottom,2021-11-18T17:55:39+08:00,Bottoms,0.00,VANBASBOTXL,True,"{'id': 28344537776224, 'created_at': '2021-11-18T17:55:39+08:00', 'position': 2, 'updated_at': '2021-11-18T17:55:39+08:00', 'product_id': 6583195795552, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.VANCE_BABYBLUESPARKLE_FRONT.jpg?v=1637229339', 'width': 1400, 'height': 1786}"
152,MAIA - BABY BLUE SPARKLE,maia-baby-blue-sparkle,2021-11-18T17:55:21+08:00,Swimwear,89.00,MAIBASTOPXL,True,"{'id': 28360912863328, 'created_at': '2021-11-30T05:57:41+08:00', 'position': 11, 'updated_at': '2021-11-30T05:57:42+08:00', 'product_id': 6583195697248, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MAIA_BABYBLUESPARKLE_HOVER.jpg?v=1638223062', 'width': 1400, 'height': 1786}"
153,MAIA - BABY BLUE SPARKLE - BOTTOM,maia-baby-blue-sparkle-bottom,2021-11-18T17:55:09+08:00,Bottoms,0.00,MAIBASBBOTXL,True,"{'id': 28344536662112, 'created_at': '2021-11-18T17:55:09+08:00', 'position': 2, 'updated_at': '2021-11-18T17:55:09+08:00', 'product_id': 6583195664480, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MAIA_BABYBLUESPARKLE_FRONT.jpg?v=1637229309', 'width': 1400, 'height': 1786}"
154,MARIS VISOR - SANDY,maris-visor-sandy,2021-11-18T17:40:46+08:00,Accessories,59.00,MARNDYHAT,True,"{'id': 28351321440352, 'created_at': '2021-11-23T06:36:54+08:00', 'position': 6, 'updated_at': '2021-11-23T06:36:55+08:00', 'product_id': 6583193665632, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/1.Bucket_Hat_FRONT_f81aeebb-2a47-47bb-b022-b6c552010028.jpg?v=1637620615', 'width': 1400, 'height': 1786}"
155,VANCE - SYRUP,vance-syrup,2021-11-18T17:40:40+08:00,Swimwear,99.00,VANSYRTOPXL,True,"{'id': 28344525193312, 'created_at': '2021-11-18T17:40:40+08:00', 'position': 9, 'updated_at': '2021-11-18T17:40:40+08:00', 'product_id': 6583193567328, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/10.VANCE_SYRUP_HOVER.jpg?v=1637228440', 'width': 1400, 'height': 1786}"
156,VANCE - SYRUP - BOTTOM,vance-syrup-bottom,2021-11-18T17:40:30+08:00,Bottoms,0.00,VANSYRBOTXL,True,"{'id': 28344524800096, 'created_at': '2021-11-18T17:40:31+08:00', 'position': 2, 'updated_at': '2021-11-18T17:40:31+08:00', 'product_id': 6583193534560, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.VANCE_SYRUP_FRONT.jpg?v=1637228431', 'width': 1400, 'height': 1786}"
157,ASTER - SYRUP,aster-syrup,2021-11-18T17:40:12+08:00,Swimwear,99.00,ASTSYRTOPXL,True,"{'id': 28344524243040, 'created_at': '2021-11-18T17:40:12+08:00', 'position': 9, 'updated_at': '2021-11-18T17:40:12+08:00', 'product_id': 6583193436256, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.ASTER_SYRUP_HOVER.jpg?v=1637228412', 'width': 1400, 'height': 1786}"
158,ASTER - SYRUP - BOTTOM,aster-syrup-bottom,2021-11-18T17:40:03+08:00,Bottoms,0.00,ASTSYRBOTXL,True,"{'id': 28344523882592, 'created_at': '2021-11-18T17:40:03+08:00', 'position': 2, 'updated_at': '2021-11-18T17:40:03+08:00', 'product_id': 6583193403488, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.ASTER_SYRUP_FRONT.jpg?v=1637228403', 'width': 1400, 'height': 1786}"
159,MICA - SYRUP,mica-syrup,2021-11-18T17:39:47+08:00,Swimwear,99.00,MICSYRTOPXL,True,"{'id': 28344523260000, 'created_at': '2021-11-18T17:39:47+08:00', 'position': 11, 'updated_at': '2021-11-18T17:39:47+08:00', 'product_id': 6583193305184, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/13.MICA_SYRUP_HOVER.jpg?v=1637228387', 'width': 1400, 'height': 1786}"
160,MICA - SYRUP - BOTTOM,mica-syrup-bottom,2021-11-18T17:39:35+08:00,Bottoms,0.00,MICSYRBBOTXL,True,"{'id': 28344522768480, 'created_at': '2021-11-18T17:39:36+08:00', 'position': 2, 'updated_at': '2021-11-18T17:39:36+08:00', 'product_id': 6583193272416, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MICA_SYRUP_FRONT.jpg?v=1637228376', 'width': 1400, 'height': 1786}"
161,RHIAN - SECCO,rhian-secco,2021-11-18T17:40:27+08:00,Swimwear,109.00,RHISECTOPXL,False,"{'id': 28344524669024, 'created_at': '2021-11-18T17:40:28+08:00', 'position': 9, 'updated_at': '2021-11-18T17:40:28+08:00', 'product_id': 6583193501792, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.RHIAN_SECCO_HOVER.jpg?v=1637228428', 'width': 1400, 'height': 1786}"
162,RHIAN - SECCO - BOTTOM,rhian-secco-bottom,2021-11-18T17:40:15+08:00,Bottoms,0.00,RHISECBOTXL,False,"{'id': 28344524341344, 'created_at': '2021-11-18T17:40:15+08:00', 'position': 2, 'updated_at': '2021-11-18T17:40:15+08:00', 'product_id': 6583193469024, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.RHIAN_SECCO_FRONT.jpg?v=1637228415', 'width': 1400, 'height': 1786}"
163,VINCA - SECCO,vinca-secco,2021-11-18T17:40:00+08:00,Swimwear,99.00,VINSECTOPXL,False,"{'id': 28344523817056, 'created_at': '2021-11-18T17:40:00+08:00', 'position': 9, 'updated_at': '2021-11-18T17:40:00+08:00', 'product_id': 6583193370720, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.VINCA_SECCO_HOVER.jpg?v=1637228400', 'width': 1400, 'height': 1786}"
164,VINCA - SECCO - BOTTOM,vinca-secco-bottom,2021-11-18T17:39:51+08:00,Bottoms,0.00,VINSECBOTXL,True,"{'id': 28344523325536, 'created_at': '2021-11-18T17:39:51+08:00', 'position': 2, 'updated_at': '2021-11-18T17:39:51+08:00', 'product_id': 6583193337952, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.VINCA_SECCO_FRONT.jpg?v=1637228391', 'width': 1400, 'height': 1786}"
165,MICA - SECCO,mica-secco,2021-11-18T17:39:32+08:00,Swimwear,99.00,MICSECTOPXL,False,"{'id': 28344522702944, 'created_at': '2021-11-18T17:39:32+08:00', 'position': 11, 'updated_at': '2021-11-18T17:39:32+08:00', 'product_id': 6583193239648, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MICA_SECCO_EDIT.jpg?v=1637228372', 'width': 1400, 'height': 1786}"
166,MICA - SECCO - BOTTOM,mica-secco-bottom,2021-11-18T17:39:20+08:00,Bottoms,0.00,MICSECBBOTXL,True,"{'id': 28344522276960, 'created_at': '2021-11-18T17:39:20+08:00', 'position': 2, 'updated_at': '2021-11-18T17:39:20+08:00', 'product_id': 6583193206880, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MICA_SECCO_FRONT.jpg?v=1637228360', 'width': 1400, 'height': 1786}"
167,CELESTE - SANDY,celeste-sandy,2021-10-20T15:09:53+08:00,Bottoms,69.00,CELNDYABOTXL,True,"{'id': 28263764099168, 'created_at': '2021-10-20T15:09:53+08:00', 'position': 8, 'updated_at': '2021-10-20T15:09:53+08:00', 'product_id': 6578712838240, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/8.CELESTE_SANDY_HOVER.jpg?v=1634713793', 'width': 1400, 'height': 1786}"
168,GRETA - SANDY,greta-sandy,2021-10-20T15:09:43+08:00,Swimwear,99.00,GRENDYTOPXL,True,"{'id': 28263763640416, 'created_at': '2021-10-20T15:09:43+08:00', 'position': 9, 'updated_at': '2021-10-20T15:09:43+08:00', 'product_id': 6578712805472, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.GRETA_SANDY_HOVER.jpg?v=1634713783', 'width': 1400, 'height': 1786}"
169,GRETA - SANDY - BOTTOM,greta-sandy-bottom,2021-10-20T15:09:33+08:00,Bottoms,0.00,GRENDYBOTXL,True,"{'id': 28263763116128, 'created_at': '2021-10-20T15:09:33+08:00', 'position': 2, 'updated_at': '2021-10-20T15:09:33+08:00', 'product_id': 6578712739936, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.GRETA_SANDY_COMBO_FRONT.jpg?v=1634713773', 'width': 1400, 'height': 1786}"
170,VINCA - SANDY,vinca-sandy,2021-10-20T15:09:30+08:00,Swimwear,99.00,VINNDYTOPXL,False,"{'id': 28263762919520, 'created_at': '2021-10-20T15:09:30+08:00', 'position': 9, 'updated_at': '2021-10-20T15:09:30+08:00', 'product_id': 6578712707168, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/VINCA_Sandy_2_ProductHover.jpg?v=1634713770', 'width': 1400, 'height': 1786}"
171,VINCA - SANDY - BOTTOM,vinca-sandy-bottom,2021-10-20T15:09:18+08:00,Bottoms,0.00,VINNDYBOTXL,True,"{'id': 28263762100320, 'created_at': '2021-10-20T15:09:18+08:00', 'position': 2, 'updated_at': '2021-10-20T15:09:18+08:00', 'product_id': 6578712641632, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.VINCA_SANDY_COMBO_FRONT.jpg?v=1634713758', 'width': 1400, 'height': 1786}"
172,MICA - SANDY,mica-sandy,2021-10-20T15:09:14+08:00,Swimwear,99.00,MICNDYTOPXL,True,"{'id': 28263761805408, 'created_at': '2021-10-20T15:09:14+08:00', 'position': 11, 'updated_at': '2021-10-20T15:09:14+08:00', 'product_id': 6578712608864, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MICA_SANDY_HOVER.jpg?v=1634713754', 'width': 1400, 'height': 1786}"
173,MICA - SANDY - BOTTOM,mica-sandy-bottom,2021-10-20T15:09:01+08:00,Bottoms,0.00,MICNDYBBOTXL,True,"{'id': 28263761281120, 'created_at': '2021-10-20T15:09:01+08:00', 'position': 2, 'updated_at': '2021-10-20T15:09:01+08:00', 'product_id': 6578712576096, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MICA_SANDY_COMBO_FRONT.jpg?v=1634713741', 'width': 1400, 'height': 1786}"
174,LUNA - PITAYA SPARKLE,luna-pitaya-sparkle,2021-11-08T16:28:59+08:00,CLOTHING,59.00,LUNPISSKIRTML,False,"{'id': 28329634103392, 'created_at': '2021-11-11T06:17:44+08:00', 'position': 8, 'updated_at': '2021-11-22T12:45:35+08:00', 'product_id': 6581905948768, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/triangl-santorini-jcseelenmeyer-11-R1-00267-006A-edit.jpg?v=1637556335', 'width': 2433, 'height': 3575}"
175,LUNA - LIME SPARKLE,luna-lime-sparkle,2021-10-20T15:00:29+08:00,CLOTHING,59.00,LUNLISSKIRTML,True,"{'id': 28263753875552, 'created_at': '2021-10-20T15:00:29+08:00', 'position': 8, 'updated_at': '2021-10-20T15:00:29+08:00', 'product_id': 6578712150112, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.LUNA_Lime_Sparkle_ProductHover.jpg?v=1634713229', 'width': 1400, 'height': 1786}"
176,RHIAN - LIME SPARKLE,rhian-lime-sparkle,2021-10-20T15:00:05+08:00,Swimwear,99.00,RHILISTOPXL,True,"{'id': 28263752892512, 'created_at': '2021-10-20T15:00:05+08:00', 'position': 9, 'updated_at': '2021-10-20T15:00:05+08:00', 'product_id': 6578712051808, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/RHIAN_Lime_Sparkle_1_ProductHover.jpg?v=1634713205', 'width': 1400, 'height': 1786}"
177,RHIAN - LIME SPARKLE - BOTTOM,rhian-lime-sparkle-bottom,2021-10-20T14:59:53+08:00,Bottoms,0.00,RHILISBOTXL,False,"{'id': 28263752532064, 'created_at': '2021-10-20T14:59:53+08:00', 'position': 2, 'updated_at': '2021-10-20T14:59:53+08:00', 'product_id': 6578712019040, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.RHIAN_LIMESPARKLE_COMBO_FRONT.jpg?v=1634713193', 'width': 1400, 'height': 1786}"
178,GRETA - LIME SPARKLE,greta-lime-sparkle,2021-10-20T14:59:36+08:00,Swimwear,89.00,GRELISTOPXL,True,"{'id': 28263751975008, 'created_at': '2021-10-20T14:59:36+08:00', 'position': 9, 'updated_at': '2021-10-20T14:59:36+08:00', 'product_id': 6578711920736, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.GRETA_Lime_Sparkle_ProductHover.jpg?v=1634713176', 'width': 1400, 'height': 1786}"
179,GRETA - LIME SPARKLE - BOTTOM,greta-lime-sparkle-bottom,2021-10-20T14:59:26+08:00,Bottoms,0.00,GRELISBOTXL,True,"{'id': 28263751549024, 'created_at': '2021-10-20T14:59:26+08:00', 'position': 2, 'updated_at': '2021-10-20T14:59:26+08:00', 'product_id': 6578711887968, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.GRETA_LIMESPARKLE_COMBO_FRONT.jpg?v=1634713166', 'width': 1400, 'height': 1786}"
180,MAIA - LIME SPARKLE,maia-lime-sparkle,2021-10-20T14:59:06+08:00,Swimwear,89.00,MAILISTOPXL,True,"{'id': 28326232490080, 'created_at': '2021-11-09T06:10:39+08:00', 'position': 11, 'updated_at': '2021-11-09T06:10:40+08:00', 'product_id': 6578711789664, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MAIA_LIMESPARKLE_HOVER.jpg?v=1636409440', 'width': 1400, 'height': 1786}"
181,MAIA - LIME SPARKLE - BOTTOM,maia-lime-sparkle-bottom,2021-10-20T14:58:55+08:00,Bottoms,0.00,MAILISBBOTXL,True,"{'id': 28263750238304, 'created_at': '2021-10-20T14:58:55+08:00', 'position': 2, 'updated_at': '2021-10-20T14:58:55+08:00', 'product_id': 6578711756896, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MAIA_LIMESPARKLE_COMBO_FRONT.jpg?v=1634713135', 'width': 1400, 'height': 1786}"
182,LUNA - RIVERSIDE SPARKLE,luna-riverside-sparkle,2021-10-20T15:00:39+08:00,CLOTHING,59.00,LUNSIDSKIRTML,True,"{'id': 28263754203232, 'created_at': '2021-10-20T15:00:39+08:00', 'position': 8, 'updated_at': '2021-10-20T15:00:39+08:00', 'product_id': 6578712182880, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/8.LUNA_Riverside_Sparkle_ProductHover.jpg?v=1634713239', 'width': 1400, 'height': 1786}"
183,VANCE - RIVERSIDE SPARKLE,vance-riverside-sparkle,2021-10-20T15:00:19+08:00,Swimwear,89.00,VANSIDTOPXL,False,"{'id': 28263753515104, 'created_at': '2021-10-20T15:00:19+08:00', 'position': 9, 'updated_at': '2021-10-20T15:00:19+08:00', 'product_id': 6578712117344, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/VANCE_Riverside_Sparkle_2_ProductHover.jpg?v=1634713219', 'width': 1400, 'height': 1786}"
